frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-10-02T16:02:20.233121,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,372,707,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-10-02T16:02:20.235309,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,400,544,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-10-02T16:02:20.244213,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,400,544,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-10-02T16:02:20.252660,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,400,544,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-10-02T16:02:20.261655,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,400,544,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-10-02T16:02:20.269734,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,401,544,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-10-02T16:02:20.279354,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,402,546,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-10-02T16:02:20.287740,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,405,549,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-10-02T16:02:20.297067,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,410,553,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-10-02T16:02:20.304958,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,559,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-10-02T16:02:20.313246,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,429,565,"[false, false, false]",0,2,0,Starfield Stage - 1
