frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
5455,2025-10-08T20:28:01.147011,0.008,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5463,2025-10-08T20:28:01.155045,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5471,2025-10-08T20:28:01.163140,0.008,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5479,2025-10-08T20:28:01.171851,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5488,2025-10-08T20:28:01.180840,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5497,2025-10-08T20:28:01.189528,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5506,2025-10-08T20:28:01.198641,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5515,2025-10-08T20:28:01.207846,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5524,2025-10-08T20:28:01.216524,0.008,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5532,2025-10-08T20:28:01.224434,0.008,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5540,2025-10-08T20:28:01.232536,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5549,2025-10-08T20:28:01.241527,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5558,2025-10-08T20:28:01.250480,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5567,2025-10-08T20:28:01.259615,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5576,2025-10-08T20:28:01.268049,0.008,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5584,2025-10-08T20:28:01.276594,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5593,2025-10-08T20:28:01.285610,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5602,2025-10-08T20:28:01.293996,0.008,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5610,2025-10-08T20:28:01.302540,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
5619,2025-10-08T20:28:01.311481,0.009,600.0,672.0,0.022723360841641064,False,False,False,False,0,0,0,0,0,0,596,496,"[false, false, false]",0,2,0,Starfield Stage - 1
