frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-09-29T23:28:56.012712,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,102,612,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-09-29T23:28:56.022377,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,223,566,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-09-29T23:28:56.028249,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,223,566,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-09-29T23:28:56.033771,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,231,564,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-09-29T23:28:56.043251,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,239,562,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-09-29T23:28:56.051514,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,245,560,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-09-29T23:28:56.060040,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,257,557,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-09-29T23:28:56.068596,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,262,556,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-09-29T23:28:56.076470,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,267,555,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-09-29T23:28:56.085297,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,271,553,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-09-29T23:28:56.093513,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,274,553,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-09-29T23:28:56.101660,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,279,552,"[false, false, false]",0,2,0,Starfield Stage - 1
12,2025-09-29T23:28:56.111213,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,283,551,"[false, false, false]",0,2,0,Starfield Stage - 1
13,2025-09-29T23:28:56.118591,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,286,551,"[false, false, false]",0,2,0,Starfield Stage - 1
14,2025-09-29T23:28:56.128493,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,290,549,"[false, false, false]",0,2,0,Starfield Stage - 1
15,2025-09-29T23:28:56.135202,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,294,549,"[false, false, false]",0,2,0,Starfield Stage - 1
16,2025-09-29T23:28:56.143544,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,297,548,"[false, false, false]",0,2,0,Starfield Stage - 1
17,2025-09-29T23:28:56.152533,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,301,546,"[false, false, false]",0,2,0,Starfield Stage - 1
18,2025-09-29T23:28:56.160237,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,305,546,"[false, false, false]",0,2,0,Starfield Stage - 1
19,2025-09-29T23:28:56.168675,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,309,545,"[false, false, false]",0,2,0,Starfield Stage - 1
20,2025-09-29T23:28:56.177355,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,312,544,"[false, false, false]",0,2,0,Starfield Stage - 1
21,2025-09-29T23:28:56.185439,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,317,543,"[false, false, false]",0,2,0,Starfield Stage - 1
22,2025-09-29T23:28:56.193637,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,321,542,"[false, false, false]",0,2,0,Starfield Stage - 1
23,2025-09-29T23:28:56.201650,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,326,541,"[false, false, false]",0,2,0,Starfield Stage - 1
24,2025-09-29T23:28:56.209970,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,331,540,"[false, false, false]",0,2,0,Starfield Stage - 1
25,2025-09-29T23:28:56.218481,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,337,538,"[false, false, false]",0,2,0,Starfield Stage - 1
26,2025-09-29T23:28:56.226939,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,343,537,"[false, false, false]",0,2,0,Starfield Stage - 1
