frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-09-28T22:23:30.849140,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,317,501,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-09-28T22:23:30.850612,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,382,480,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-09-28T22:23:30.859995,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,384,480,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-09-28T22:23:30.868136,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,385,480,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-09-28T22:23:30.878606,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,386,479,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-09-28T22:23:30.884411,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,387,479,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-09-28T22:23:30.893925,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,388,479,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-09-28T22:23:30.901985,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,390,479,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-09-28T22:23:30.912405,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,391,479,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-09-28T22:23:30.920732,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,393,479,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-09-28T22:23:30.929185,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,395,479,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-09-28T22:23:30.937856,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,397,479,"[false, false, false]",0,2,0,Starfield Stage - 1
12,2025-09-28T22:23:30.946050,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,399,480,"[false, false, false]",0,2,0,Starfield Stage - 1
13,2025-09-28T22:23:30.954978,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,401,480,"[false, false, false]",0,2,0,Starfield Stage - 1
14,2025-09-28T22:23:30.963442,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,403,481,"[false, false, false]",0,2,0,Starfield Stage - 1
15,2025-09-28T22:23:30.972845,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,405,481,"[false, false, false]",0,2,0,Starfield Stage - 1
16,2025-09-28T22:23:30.980065,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,406,481,"[false, false, false]",0,2,0,Starfield Stage - 1
17,2025-09-28T22:23:30.988627,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,407,481,"[false, false, false]",0,2,0,Starfield Stage - 1
18,2025-09-28T22:23:30.996924,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,407,481,"[false, false, false]",0,2,0,Starfield Stage - 1
19,2025-09-28T22:23:31.005621,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,407,481,"[false, false, false]",0,2,0,Starfield Stage - 1
20,2025-09-28T22:23:31.015250,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,408,481,"[false, false, false]",0,2,0,Starfield Stage - 1
21,2025-09-28T22:23:31.022999,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,408,481,"[false, false, false]",0,2,0,Starfield Stage - 1
22,2025-09-28T22:23:31.032451,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,408,481,"[false, false, false]",0,2,0,Starfield Stage - 1
23,2025-09-28T22:23:31.040720,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,408,481,"[false, false, false]",0,2,0,Starfield Stage - 1
24,2025-09-28T22:23:31.049554,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,408,481,"[false, false, false]",0,2,0,Starfield Stage - 1
