frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
9994,2025-10-08T20:22:05.069399,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10003,2025-10-08T20:22:05.077685,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10010,2025-10-08T20:22:05.085370,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10019,2025-10-08T20:22:05.094281,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10029,2025-10-08T20:22:05.103710,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10037,2025-10-08T20:22:05.111803,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10045,2025-10-08T20:22:05.120232,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10054,2025-10-08T20:22:05.129491,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10063,2025-10-08T20:22:05.138054,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10071,2025-10-08T20:22:05.145977,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10080,2025-10-08T20:22:05.154894,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10087,2025-10-08T20:22:05.162394,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10095,2025-10-08T20:22:05.170371,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10105,2025-10-08T20:22:05.179719,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10113,2025-10-08T20:22:05.188336,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10122,2025-10-08T20:22:05.196641,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10131,2025-10-08T20:22:05.205747,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10139,2025-10-08T20:22:05.213820,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10147,2025-10-08T20:22:05.222431,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10155,2025-10-08T20:22:05.230396,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10164,2025-10-08T20:22:05.239437,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10173,2025-10-08T20:22:05.248127,0.008,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10182,2025-10-08T20:22:05.256867,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10190,2025-10-08T20:22:05.265449,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
10199,2025-10-08T20:22:05.274509,0.009,600.0,672.0,0.03651344474687643,False,False,False,False,0,0,0,0,0,0,592,453,"[false, false, false]",0,2,0,Starfield Stage - 1
