frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-10-02T16:10:35.219519,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,413,561,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-10-02T16:10:35.221778,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-10-02T16:10:35.230271,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-10-02T16:10:35.239723,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-10-02T16:10:35.248073,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-10-02T16:10:35.256832,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-10-02T16:10:35.265165,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-10-02T16:10:35.272663,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-10-02T16:10:35.282380,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-10-02T16:10:35.289925,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-10-02T16:10:35.297273,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-10-02T16:10:35.306608,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,603,362,"[false, false, false]",0,2,0,Starfield Stage - 1
