frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-10-02T20:57:52.882516,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,251,488,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-10-02T20:57:52.884097,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-10-02T20:57:52.892344,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-10-02T20:57:52.900972,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-10-02T20:57:52.910596,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-10-02T20:57:52.918497,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-10-02T20:57:52.927684,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-10-02T20:57:52.936462,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-10-02T20:57:52.945000,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-10-02T20:57:52.953768,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-10-02T20:57:52.961643,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-10-02T20:57:52.970963,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
12,2025-10-02T20:57:52.978539,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
13,2025-10-02T20:57:52.987256,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
14,2025-10-02T20:57:52.995158,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
15,2025-10-02T20:57:53.003260,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
16,2025-10-02T20:57:53.010795,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
17,2025-10-02T20:57:53.020658,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
18,2025-10-02T20:57:53.029187,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
19,2025-10-02T20:57:53.038298,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
20,2025-10-02T20:57:53.046437,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
21,2025-10-02T20:57:53.055917,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
22,2025-10-02T20:57:53.063842,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
23,2025-10-02T20:57:53.074092,10,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
24,2025-10-02T20:57:53.081797,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
25,2025-10-02T20:57:53.090585,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
26,2025-10-02T20:57:53.099406,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
27,2025-10-02T20:57:53.107798,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
28,2025-10-02T20:57:53.117469,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
29,2025-10-02T20:57:53.125929,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
30,2025-10-02T20:57:53.135703,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
31,2025-10-02T20:57:53.143594,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
32,2025-10-02T20:57:53.152673,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
33,2025-10-02T20:57:53.160728,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
34,2025-10-02T20:57:53.170045,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
35,2025-10-02T20:57:53.178519,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
36,2025-10-02T20:57:53.187552,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,419,472,"[false, false, false]",0,2,0,Starfield Stage - 1
37,2025-10-02T20:57:53.197081,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,420,472,"[false, false, false]",0,2,0,Starfield Stage - 1
38,2025-10-02T20:57:53.204994,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,422,471,"[false, false, false]",0,2,0,Starfield Stage - 1
39,2025-10-02T20:57:53.213245,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,425,470,"[false, false, false]",0,2,0,Starfield Stage - 1
40,2025-10-02T20:57:53.221156,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,429,469,"[false, false, false]",0,2,0,Starfield Stage - 1
41,2025-10-02T20:57:53.229177,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,434,468,"[false, false, false]",0,2,0,Starfield Stage - 1
42,2025-10-02T20:57:53.236683,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,439,468,"[false, false, false]",0,2,0,Starfield Stage - 1
43,2025-10-02T20:57:53.246432,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,439,468,"[false, false, false]",0,2,0,Starfield Stage - 1
44,2025-10-02T20:57:53.254606,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,451,467,"[false, false, false]",0,2,0,Starfield Stage - 1
45,2025-10-02T20:57:53.263825,10,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,458,467,"[false, false, false]",0,2,0,Starfield Stage - 1
46,2025-10-02T20:57:53.273149,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,466,467,"[false, false, false]",0,2,0,Starfield Stage - 1
47,2025-10-02T20:57:53.280857,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,474,467,"[false, false, false]",0,2,0,Starfield Stage - 1
48,2025-10-02T20:57:53.290251,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,484,467,"[false, false, false]",0,2,0,Starfield Stage - 1
49,2025-10-02T20:57:53.299387,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,492,467,"[false, false, false]",0,2,0,Starfield Stage - 1
50,2025-10-02T20:57:53.308343,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,502,467,"[false, false, false]",0,2,0,Starfield Stage - 1
51,2025-10-02T20:57:53.316254,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,511,467,"[false, false, false]",0,2,0,Starfield Stage - 1
52,2025-10-02T20:57:53.325063,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,520,466,"[false, false, false]",0,2,0,Starfield Stage - 1
53,2025-10-02T20:57:53.334206,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,535,464,"[false, false, false]",0,2,0,Starfield Stage - 1
54,2025-10-02T20:57:53.341156,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,541,463,"[false, false, false]",0,2,0,Starfield Stage - 1
55,2025-10-02T20:57:53.350284,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,541,463,"[false, false, false]",0,2,0,Starfield Stage - 1
56,2025-10-02T20:57:53.361545,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,551,460,"[false, false, false]",0,2,0,Starfield Stage - 1
57,2025-10-02T20:57:53.368066,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,554,459,"[false, false, false]",0,2,0,Starfield Stage - 1
58,2025-10-02T20:57:53.376057,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,556,458,"[false, false, false]",0,2,0,Starfield Stage - 1
59,2025-10-02T20:57:53.385166,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,558,457,"[false, false, false]",0,2,0,Starfield Stage - 1
60,2025-10-02T20:57:53.392116,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,560,456,"[false, false, false]",0,2,0,Starfield Stage - 1
61,2025-10-02T20:57:53.400574,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,560,455,"[false, false, false]",0,2,0,Starfield Stage - 1
62,2025-10-02T20:57:53.409237,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,561,454,"[false, false, false]",0,2,0,Starfield Stage - 1
63,2025-10-02T20:57:53.418349,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,561,453,"[false, false, false]",0,2,0,Starfield Stage - 1
64,2025-10-02T20:57:53.427285,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,561,453,"[false, false, false]",0,2,0,Starfield Stage - 1
65,2025-10-02T20:57:53.436632,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,562,452,"[false, false, false]",0,2,0,Starfield Stage - 1
66,2025-10-02T20:57:53.445441,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,562,451,"[false, false, false]",0,2,0,Starfield Stage - 1
67,2025-10-02T20:57:53.454891,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,563,449,"[false, false, false]",0,2,0,Starfield Stage - 1
68,2025-10-02T20:57:53.462877,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,448,"[false, false, false]",0,2,0,Starfield Stage - 1
69,2025-10-02T20:57:53.473017,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,447,"[false, false, false]",0,2,0,Starfield Stage - 1
70,2025-10-02T20:57:53.480869,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,446,"[false, false, false]",0,2,0,Starfield Stage - 1
71,2025-10-02T20:57:53.489358,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,445,"[false, false, false]",0,2,0,Starfield Stage - 1
72,2025-10-02T20:57:53.497910,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,445,"[false, false, false]",0,2,0,Starfield Stage - 1
73,2025-10-02T20:57:53.506903,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,444,"[false, false, false]",0,2,0,Starfield Stage - 1
74,2025-10-02T20:57:53.517337,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,443,"[false, false, false]",0,2,0,Starfield Stage - 1
75,2025-10-02T20:57:53.525173,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,441,"[false, false, false]",0,2,0,Starfield Stage - 1
76,2025-10-02T20:57:53.534060,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,439,"[false, false, false]",0,2,0,Starfield Stage - 1
77,2025-10-02T20:57:53.542778,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,433,"[false, false, false]",0,2,0,Starfield Stage - 1
78,2025-10-02T20:57:53.551329,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,430,"[false, false, false]",0,2,0,Starfield Stage - 1
79,2025-10-02T20:57:53.560217,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,564,426,"[false, false, false]",0,2,0,Starfield Stage - 1
80,2025-10-02T20:57:53.568813,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,565,421,"[false, false, false]",0,2,0,Starfield Stage - 1
81,2025-10-02T20:57:53.577897,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,566,416,"[false, false, false]",0,2,0,Starfield Stage - 1
82,2025-10-02T20:57:53.586628,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,567,411,"[false, false, false]",0,2,0,Starfield Stage - 1
83,2025-10-02T20:57:53.596318,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,568,406,"[false, false, false]",0,2,0,Starfield Stage - 1
