frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-10-02T16:10:25.663704,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,318,328,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-10-02T16:10:25.666842,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,270,305,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-10-02T16:10:25.674046,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,269,295,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-10-02T16:10:25.683909,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,271,282,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-10-02T16:10:25.692076,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,279,267,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-10-02T16:10:25.701601,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,293,251,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-10-02T16:10:25.709479,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,310,235,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-10-02T16:10:25.717541,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,328,219,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-10-02T16:10:25.725371,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,349,207,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-10-02T16:10:25.733635,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,370,198,"[false, false, false]",0,2,0,Starfield Stage - 1
