frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-09-30T15:50:49.453319,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,713,594,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-09-30T15:50:49.617922,10,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-09-30T15:50:49.623966,164,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-09-30T15:50:49.629303,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-09-30T15:50:49.637622,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-09-30T15:50:49.651350,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-09-30T15:50:49.653727,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-09-30T15:50:49.726397,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-09-30T15:50:49.728212,66,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-09-30T15:50:49.737180,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-09-30T15:50:49.746089,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-09-30T15:50:49.754310,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
12,2025-09-30T15:50:49.761786,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,909,799,"[false, false, false]",0,2,0,Starfield Stage - 1
