frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
19621,2025-10-08T20:04:00.838316,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19628,2025-10-08T20:04:00.844841,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19637,2025-10-08T20:04:00.853473,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19645,2025-10-08T20:04:00.862445,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19655,2025-10-08T20:04:00.871538,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19663,2025-10-08T20:04:00.880271,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19672,2025-10-08T20:04:00.888692,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19680,2025-10-08T20:04:00.897296,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19690,2025-10-08T20:04:00.906873,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19698,2025-10-08T20:04:00.915412,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19707,2025-10-08T20:04:00.923938,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19715,2025-10-08T20:04:00.931731,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,0,0,0,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19722,2025-10-08T20:04:00.939243,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19731,2025-10-08T20:04:00.948324,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19740,2025-10-08T20:04:00.957264,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19748,2025-10-08T20:04:00.965432,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19757,2025-10-08T20:04:00.973857,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19765,2025-10-08T20:04:00.982439,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19774,2025-10-08T20:04:00.990505,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19782,2025-10-08T20:04:00.998643,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19790,2025-10-08T20:04:01.007089,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19799,2025-10-08T20:04:01.016114,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19808,2025-10-08T20:04:01.025215,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19816,2025-10-08T20:04:01.033233,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19825,2025-10-08T20:04:01.041701,0.008,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19834,2025-10-08T20:04:01.050470,0.009,600.0,672.0,0.021081213840147946,False,False,False,False,0,1,0,1,0,1,593,340,"[false, false, false]",0,2,0,Starfield Stage - 1
19842,2025-10-08T20:04:01.059050,0.008,600.0,672.0,0.02120894057722125,False,False,False,False,0,1,0,1,0,1,593,342,"[false, false, false]",0,2,0,Starfield Stage - 1
19850,2025-10-08T20:04:01.067116,0.009,600.0,672.0,0.021469093504111997,False,False,False,False,0,1,0,1,0,1,593,346,"[false, false, false]",0,2,0,Starfield Stage - 1
19859,2025-10-08T20:04:01.076149,0.009,600.0,672.0,0.015623728620476831,False,False,False,False,0,1,0,1,0,1,595,352,"[false, false, false]",0,2,0,Starfield Stage - 1
19868,2025-10-08T20:04:01.085000,0.008,600.0,672.0,0.009615088299702515,False,False,False,False,0,1,0,1,0,1,597,360,"[false, false, false]",0,2,0,Starfield Stage - 1
19876,2025-10-08T20:04:01.093105,0.009,600.0,672.0,-0.003300318050487191,False,False,False,False,0,1,0,1,0,1,601,369,"[false, false, false]",0,2,0,Starfield Stage - 1
19884,2025-10-08T20:04:01.101254,0.008,600.0,672.0,-0.017005163372129813,False,False,False,False,0,1,0,1,0,1,605,378,"[false, false, false]",0,2,0,Starfield Stage - 1
19892,2025-10-08T20:04:01.109288,0.008,600.0,672.0,-0.038713043023383624,False,False,False,False,0,1,0,1,0,1,611,388,"[false, false, false]",0,2,0,Starfield Stage - 1
19900,2025-10-08T20:04:01.117386,0.008,600.0,672.0,-0.06173961607730315,False,False,False,False,0,1,0,1,0,1,617,397,"[false, false, false]",0,2,0,Starfield Stage - 1
19910,2025-10-08T20:04:01.126993,0.009,600.0,672.0,-0.08625164176438127,False,False,False,False,0,1,0,1,0,1,623,406,"[false, false, false]",0,2,0,Starfield Stage - 1
19919,2025-10-08T20:04:01.135860,0.009,600.0,672.0,-0.11193327322480631,False,False,False,False,0,1,0,1,0,1,629,414,"[false, false, false]",0,2,0,Starfield Stage - 1
19928,2025-10-08T20:04:01.144683,0.009,600.0,672.0,-0.14301687496474708,False,False,False,False,0,1,0,2,0,1,636,422,"[false, false, false]",0,2,0,Starfield Stage - 1
19936,2025-10-08T20:04:01.152889,0.008,600.0,672.0,-0.17985349979247828,False,False,False,False,0,1,0,2,0,1,644,430,"[false, false, false]",0,2,0,Starfield Stage - 1
19944,2025-10-08T20:04:01.160584,0.008,600.0,672.0,-0.213707326688069,False,False,False,False,0,1,0,2,0,1,651,437,"[false, false, false]",0,2,0,Starfield Stage - 1
19953,2025-10-08T20:04:01.169640,0.009,600.0,672.0,-0.24702365005121815,False,False,False,False,0,1,0,2,0,1,658,442,"[false, false, false]",0,2,0,Starfield Stage - 1
19961,2025-10-08T20:04:01.178045,0.009,600.0,672.0,-0.2730087030867106,False,False,False,False,0,1,0,2,0,1,663,447,"[false, false, false]",0,2,0,Starfield Stage - 1
19971,2025-10-08T20:04:01.187661,0.009,600.0,672.0,-0.291868147807195,False,False,False,False,0,1,0,2,0,1,667,449,"[false, false, false]",0,2,0,Starfield Stage - 1
19979,2025-10-08T20:04:01.195936,0.008,600.0,672.0,-0.31217492368658656,False,False,False,False,0,1,0,2,0,1,671,452,"[false, false, false]",0,2,0,Starfield Stage - 1
19988,2025-10-08T20:04:01.204495,0.009,600.0,672.0,-0.3176353512895307,False,False,False,False,0,1,0,2,0,1,672,453,"[false, false, false]",0,2,0,Starfield Stage - 1
19997,2025-10-08T20:04:01.213467,0.009,600.0,672.0,-0.3176353512895307,False,False,False,False,0,1,0,2,0,1,672,453,"[false, false, false]",0,2,0,Starfield Stage - 1
20005,2025-10-08T20:04:01.221561,0.008,600.0,672.0,-0.3176353512895307,False,False,False,False,0,1,0,2,0,1,672,453,"[false, false, false]",0,2,0,Starfield Stage - 1
20013,2025-10-08T20:04:01.229548,0.008,600.0,672.0,-0.3176353512895307,False,False,False,False,0,1,0,2,0,1,672,453,"[false, false, false]",0,2,0,Starfield Stage - 1
