frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
5458,2025-10-08T22:19:54.569648,0.008,600.0,672.0,-0.11460353060118549,False,False,False,False,0,0,0,0,0,0,616,533,"[false, false, false]",0,2,0,Starfield Stage - 1
5466,2025-10-08T22:19:54.576739,0.008,600.0,672.0,-0.11542666036692471,False,False,False,False,0,0,0,0,0,0,616,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5474,2025-10-08T22:19:54.585195,0.008,600.0,672.0,-0.11626164608248644,False,False,False,False,0,0,0,0,0,0,616,535,"[false, false, false]",0,2,0,Starfield Stage - 1
5482,2025-10-08T22:19:54.593174,0.008,600.0,672.0,-0.12435499454676144,False,False,False,False,0,0,0,0,0,0,617,536,"[false, false, false]",0,2,0,Starfield Stage - 1
5491,2025-10-08T22:19:54.601903,0.009,600.0,672.0,-0.13158814145792064,False,False,False,False,0,0,0,0,0,0,618,536,"[false, false, false]",0,2,0,Starfield Stage - 1
5500,2025-10-08T22:19:54.610863,0.009,600.0,672.0,-0.16037544397595074,False,False,False,False,0,0,0,0,0,0,622,536,"[false, false, false]",0,2,0,Starfield Stage - 1
5508,2025-10-08T22:19:54.619277,0.009,600.0,672.0,-0.1746721990082397,False,False,False,False,0,0,0,0,0,0,624,536,"[false, false, false]",0,2,0,Starfield Stage - 1
5518,2025-10-08T22:19:54.628887,0.009,600.0,672.0,-0.18889718087762267,False,False,False,False,0,0,0,0,0,0,626,536,"[false, false, false]",0,2,0,Starfield Stage - 1
5525,2025-10-08T22:19:54.636647,0.008,600.0,672.0,-0.20160310865284314,False,False,False,False,0,0,0,0,0,0,628,535,"[false, false, false]",0,2,0,Starfield Stage - 1
5535,2025-10-08T22:19:54.646188,0.009,600.0,672.0,-0.20859957280615768,False,False,False,False,0,0,0,0,0,0,629,535,"[false, false, false]",0,2,0,Starfield Stage - 1
5543,2025-10-08T22:19:54.654221,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5552,2025-10-08T22:19:54.663315,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5561,2025-10-08T22:19:54.672614,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5570,2025-10-08T22:19:54.681711,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5579,2025-10-08T22:19:54.689971,0.008,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5587,2025-10-08T22:19:54.698387,0.008,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5595,2025-10-08T22:19:54.706343,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5604,2025-10-08T22:19:54.715572,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5613,2025-10-08T22:19:54.724390,0.009,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
5622,2025-10-08T22:19:54.733136,0.008,600.0,672.0,-0.21406068356382152,False,False,False,False,0,0,0,0,0,0,630,534,"[false, false, false]",0,2,0,Starfield Stage - 1
