frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-09-29T23:29:30.689627,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-09-29T23:29:30.699866,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-09-29T23:29:30.701600,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-09-29T23:29:30.711289,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-09-29T23:29:30.719345,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-09-29T23:29:30.727825,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-09-29T23:29:30.736142,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-09-29T23:29:30.744861,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-09-29T23:29:30.753686,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-09-29T23:29:30.762053,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-09-29T23:29:30.771355,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-09-29T23:29:30.779899,9,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
12,2025-09-29T23:29:30.788316,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,72,79,"[false, false, false]",0,2,0,Starfield Stage - 1
13,2025-09-29T23:29:30.798776,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,73,80,"[false, false, false]",0,2,0,Starfield Stage - 1
14,2025-09-29T23:29:30.805731,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,75,82,"[false, false, false]",0,2,0,Starfield Stage - 1
15,2025-09-29T23:29:30.814238,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,77,84,"[false, false, false]",0,2,0,Starfield Stage - 1
16,2025-09-29T23:29:30.822902,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,79,86,"[false, false, false]",0,2,0,Starfield Stage - 1
17,2025-09-29T23:29:30.832317,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,82,88,"[false, false, false]",0,2,0,Starfield Stage - 1
18,2025-09-29T23:29:30.840553,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,85,91,"[false, false, false]",0,2,0,Starfield Stage - 1
19,2025-09-29T23:29:30.848659,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,88,94,"[false, false, false]",0,2,0,Starfield Stage - 1
20,2025-09-29T23:29:30.857749,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,92,98,"[false, false, false]",0,2,0,Starfield Stage - 1
21,2025-09-29T23:29:30.865108,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,97,101,"[false, false, false]",0,2,0,Starfield Stage - 1
22,2025-09-29T23:29:30.874159,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,102,106,"[false, false, false]",0,2,0,Starfield Stage - 1
23,2025-09-29T23:29:30.881246,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,110,113,"[false, false, false]",0,2,0,Starfield Stage - 1
24,2025-09-29T23:29:30.889300,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,121,121,"[false, false, false]",0,2,0,Starfield Stage - 1
25,2025-09-29T23:29:30.898425,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,132,132,"[false, false, false]",0,2,0,Starfield Stage - 1
