frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
0,2025-09-30T15:56:35.048383,0,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,253,403,"[false, false, false]",0,2,0,Starfield Stage - 1
1,2025-09-30T15:56:35.197131,8,600.0,672.0,0.0,False,False,False,False,0,0,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
2,2025-09-30T15:56:35.198953,149,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
3,2025-09-30T15:56:35.208177,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
4,2025-09-30T15:56:35.216715,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
5,2025-09-30T15:56:35.225080,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
6,2025-09-30T15:56:35.233721,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
7,2025-09-30T15:56:35.241590,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
8,2025-09-30T15:56:35.250536,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
9,2025-09-30T15:56:35.317839,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
10,2025-09-30T15:56:35.319613,61,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
11,2025-09-30T15:56:35.328590,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
12,2025-09-30T15:56:35.337491,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
13,2025-09-30T15:56:35.345762,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
14,2025-09-30T15:56:35.353845,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
15,2025-09-30T15:56:35.362471,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
16,2025-09-30T15:56:35.370809,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
17,2025-09-30T15:56:35.378826,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
18,2025-09-30T15:56:35.387995,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
19,2025-09-30T15:56:35.397016,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
20,2025-09-30T15:56:35.406287,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
21,2025-09-30T15:56:35.414719,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
22,2025-09-30T15:56:35.423021,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
23,2025-09-30T15:56:35.430864,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
24,2025-09-30T15:56:35.440415,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
25,2025-09-30T15:56:35.448580,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
26,2025-09-30T15:56:35.456956,8,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
27,2025-09-30T15:56:35.530387,9,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
28,2025-09-30T15:56:35.532185,67,600.0,672.0,0.0,False,False,False,False,0,1,0,0,0,0,437,618,"[false, false, false]",0,2,0,Starfield Stage - 1
