frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
6695,2025-10-08T22:19:10.807420,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6704,2025-10-08T22:19:10.816599,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6712,2025-10-08T22:19:10.824549,0.008,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6720,2025-10-08T22:19:10.833102,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6730,2025-10-08T22:19:10.842579,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6738,2025-10-08T22:19:10.850763,0.008,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6746,2025-10-08T22:19:10.859187,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,0,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6755,2025-10-08T22:19:10.867853,0.008,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6764,2025-10-08T22:19:10.876378,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6772,2025-10-08T22:19:10.884810,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6781,2025-10-08T22:19:10.893867,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6790,2025-10-08T22:19:10.903249,0.009,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6799,2025-10-08T22:19:10.911393,0.008,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
6807,2025-10-08T22:19:10.920127,0.008,600.0,672.0,-0.05338434349073534,False,False,False,False,0,1,0,0,0,0,621,279,"[false, false, false]",0,2,0,Starfield Stage - 1
