frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
3398,2025-10-06T21:16:43.265907,0.008,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3405,2025-10-06T21:16:43.273521,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3415,2025-10-06T21:16:43.282925,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3423,2025-10-06T21:16:43.291640,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3433,2025-10-06T21:16:43.301141,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3442,2025-10-06T21:16:43.310104,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3450,2025-10-06T21:16:43.318478,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3460,2025-10-06T21:16:43.328064,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3468,2025-10-06T21:16:43.336055,0.008,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3476,2025-10-06T21:16:43.344631,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3485,2025-10-06T21:16:43.352957,0.008,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3493,2025-10-06T21:16:43.361498,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
3503,2025-10-06T21:16:43.370905,0.009,600.0,672.0,-0.09600029036948525,False,False,False,False,0,0,0,0,0,0,613,537,"[false, false, false]",0,2,0,Starfield Stage - 1
