frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
14549,2025-10-06T21:39:00.485165,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14557,2025-10-06T21:39:00.492384,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14565,2025-10-06T21:39:00.500707,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14573,2025-10-06T21:39:00.508859,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14581,2025-10-06T21:39:00.516343,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14589,2025-10-06T21:39:00.524814,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14597,2025-10-06T21:39:00.532846,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14605,2025-10-06T21:39:00.540716,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14613,2025-10-06T21:39:00.549293,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14622,2025-10-06T21:39:00.558067,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14631,2025-10-06T21:39:00.566462,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14639,2025-10-06T21:39:00.574926,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14648,2025-10-06T21:39:00.583914,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14657,2025-10-06T21:39:00.592468,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14665,2025-10-06T21:39:00.600981,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14675,2025-10-06T21:39:00.610495,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14683,2025-10-06T21:39:00.618479,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14691,2025-10-06T21:39:00.627162,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,0,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14701,2025-10-06T21:39:00.636584,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14709,2025-10-06T21:39:00.644970,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14719,2025-10-06T21:39:00.654573,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14727,2025-10-06T21:39:00.663229,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14737,2025-10-06T21:39:00.672605,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14746,2025-10-06T21:39:00.681785,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14754,2025-10-06T21:39:00.689724,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14762,2025-10-06T21:39:00.697999,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14770,2025-10-06T21:39:00.705516,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14778,2025-10-06T21:39:00.713885,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14788,2025-10-06T21:39:00.723559,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14796,2025-10-06T21:39:00.731530,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14804,2025-10-06T21:39:00.739650,0.008,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14812,2025-10-06T21:39:00.748295,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14822,2025-10-06T21:39:00.757875,0.009,600.0,672.0,-0.00983574838501563,False,False,False,False,0,1,0,0,0,0,603,367,"[false, false, false]",0,2,0,Starfield Stage - 1
14830,2025-10-06T21:39:00.766056,0.009,600.0,672.0,-0.013200553326149785,False,False,False,False,0,1,0,0,0,0,604,369,"[false, false, false]",0,2,0,Starfield Stage - 1
14839,2025-10-06T21:39:00.774531,0.008,600.0,672.0,-0.016609768053881042,False,False,False,False,0,1,0,0,0,0,605,371,"[false, false, false]",0,2,0,Starfield Stage - 1
14847,2025-10-06T21:39:00.783243,0.009,600.0,672.0,-0.02683919125921539,False,False,False,False,0,1,0,0,0,0,608,374,"[false, false, false]",0,2,0,Starfield Stage - 1
14857,2025-10-06T21:39:00.792710,0.009,600.0,672.0,-0.03400049747242105,False,False,False,False,0,1,0,0,0,0,610,378,"[false, false, false]",0,2,0,Starfield Stage - 1
