frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
7486,2025-10-06T21:17:01.492206,0.009,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7493,2025-10-06T21:17:01.499433,0.008,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7501,2025-10-06T21:17:01.507961,0.009,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7510,2025-10-06T21:17:01.516485,0.008,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7519,2025-10-06T21:17:01.525425,0.009,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7526,2025-10-06T21:17:01.533005,0.008,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7536,2025-10-06T21:17:01.542507,0.009,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7544,2025-10-06T21:17:01.550792,0.009,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7553,2025-10-06T21:17:01.559270,0.008,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
7562,2025-10-06T21:17:01.568483,0.009,600.0,672.0,0.01538340178059515,False,False,False,False,0,0,0,0,0,0,599,607,"[false, false, false]",0,2,0,Starfield Stage - 1
