frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
4150,2025-10-06T21:19:32.023683,0.008,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4157,2025-10-06T21:19:32.031138,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4166,2025-10-06T21:19:32.039761,0.008,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4174,2025-10-06T21:19:32.047472,0.008,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4183,2025-10-06T21:19:32.056718,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4192,2025-10-06T21:19:32.065736,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4200,2025-10-06T21:19:32.073941,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4209,2025-10-06T21:19:32.083056,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,0,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4218,2025-10-06T21:19:32.092125,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,1,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4227,2025-10-06T21:19:32.100674,0.008,600.0,672.0,-0.35662013595143194,False,False,False,False,0,1,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4236,2025-10-06T21:19:32.109640,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,1,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
4244,2025-10-06T21:19:32.118084,0.009,600.0,672.0,-0.35662013595143194,False,False,False,False,0,1,0,0,0,0,619,621,"[false, false, false]",0,2,0,Starfield Stage - 1
