frame,timestamp,dt,ship_centerx,ship_centery,ship_angle,moving_right,moving_left,moving_up,moving_down,bullets_count,aliens_count,cargoes_count,alien_bullets_count,hearts_count,shields_count,mouse_x,mouse_y,mouse_buttons,score,ships_left,current_region_index,region_name
4793,2025-10-08T23:09:29.405614,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4802,2025-10-08T23:09:29.414458,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4810,2025-10-08T23:09:29.423051,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4819,2025-10-08T23:09:29.432055,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4829,2025-10-08T23:09:29.441305,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4837,2025-10-08T23:09:29.449719,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4846,2025-10-08T23:09:29.458856,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4855,2025-10-08T23:09:29.467362,0.008,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4863,2025-10-08T23:09:29.475359,0.008,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4871,2025-10-08T23:09:29.483885,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4880,2025-10-08T23:09:29.492866,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4889,2025-10-08T23:09:29.502085,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4899,2025-10-08T23:09:29.511420,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
4907,2025-10-08T23:09:29.519932,0.009,600.0,672.0,-0.04542327942157701,False,False,False,False,0,0,0,0,0,0,603,606,"[false, false, false]",0,2,0,Starfield Stage - 1
